prompt,completion
Enjoy your high school days my friends. After that you blend in with the rest of us and your 'popularity' doesn't mean shit or pay the bills.,Safe/Neutral
"Bodiddy49, you'll just do two, bro. Then three 8-hour days of community service at the dump or sheriff department, and a year of the interlock/DWI.",Safe/Neutral
"Yoooooo, I'm just going to pretend I'm not seeing the pop culture news because it makes me sad, lmao, but ya girl is officially getting promoted to",Safe/Neutral
"Pendant_kun, depending on when it's processed, it'll either arrive in 5 or 25 days, and so far I've been unlucky and only gotten the 25-day cycle.",Safe/Neutral
"dearjohns: Harry is alive. Y'all say, 'BURN HIM ALIVE, CRUCIFY HIM.' Draco is a dick and racist. Y'all either mute or say, 'My poor baby :('",Safe/Neutral
"Now he's looking for that email but can't find it. I told him that last November, Yahoo got hacked and all emails got deleted. Let's hope this bullshit works.",Safe/Neutral
"rhaeman, nah. I've looked at myself in the mirror. Pretty damn sure I don't need some big ass Snapchat filters to hide my ugly, unlike someone.",Attacking Behavior
"SyazwanShahrul It all started when I got that free one for my birthday. Up until now, roughly around 7500 or 8000. I lost count.",Safe/Neutral
SW1128 I think ASB is the cheapest broker and it's a minimum $30 per trade. Smart shares you pay a percentage of your investment no minimum.,Safe/Neutral
Only saveahoejoe would type many words on a Snapchat picture and send it for like three seconds... *puts hand up and turns palm to the air*.,Safe/Neutral
Q: How many DEC repairman does it take to fix a flat? A: Five; four to hold the car up and one to swap tires.,Safe/Neutral
"Also, every time I type Veronica, I get bad shivers because that's my stepmom's name, but let me brave it for Riverdale and my girl Veronica Lodge.",Safe/Neutral
"For what it's worth, I hope you enjoyed the show, 'cause if you're back here only taking pictures, you're going to have to take your ass home.",Attacking Behavior
"I never think about the JetLife when I take flight. I never take any situation lightly. Money, power, respect: the way of a king's life.",Safe/Neutral
RealPiru: That's how I get caught up in trouble anyway. Niggas are always saying my name like they know me. That's a no-no.,Safe/Neutral
RealFlyboiQuan: You can be a rapper and still get an education. Half of these rappers got one; they just choose not to rap about it.,Safe/Neutral
"BlazeBerner That's scary, man. A madman is gonna run our country. World War III will kill us all. I sometimes wonder when it all will end.",Emotional Distress
patcaputo98 Let's hope that the second half is as good as the first half. #Lions can't do what they did against Dallas in the second half.,Safe/Neutral
"I'm hungry, but I don't feel like cooking anything and I don't have a car to go get something to eat. I guess I'm not hungry.",Safe/Neutral
"Bf said he heard my phone notifications going off, but it's been silent for the last hour. Either we have a ghost, or he's cracking up.",Safe/Neutral
"Why do boyfriends doubt my ability to pick out nice clothes? Half my wardrobe came out of the men's section, HELLO I KNOW MY WAY AROUND.",Safe/Neutral
"mijanrusli still playing 1. I like it. You'll only enjoy it if you enjoy games like Monster Hunter. If you don't, then steer away from this.",Safe/Neutral
Eh. Ok. I'm still mad that none of my Apple Pencils work cb. How do I return an Apple product if I bought it online. Sheesh.,Safe/Neutral
"I've never been chased by a goose, but I have been chased by a geese. desc5114 who thought a goose and a geese were different species",Safe/Neutral
Also starting to get to the point in Fallout 4 where I have to search for doable side quests. Not that I'm complaining. Exploring is fun.,Safe/Neutral
"On the real, just because I've been thinking about it the past three hours. Nah. I don't give a fuck about anyone but my family.",Safe/Neutral
"aybaybayless lolol just kidding, I was also missing a special convention edition of Helena with a parka. Don't worry, I ordered it as soon as I realized.",Safe/Neutral
"Honestly, the production crew for Hoarders could show up to my dorm room tonight, and I wouldn't have an explanation for the state of my room.",Safe/Neutral
"Ugh, fucking sick still. Fucking 5SOS still isn't helping my sickness. Goodbye world. It was nice knowing you. At least I got to see 5SOS live.",Suicidal Reference
"Shaking my head, fuck this time of year. I know it's normal to gain weight this time of year, but no, chill. Two years ago I was close to 300.",Emotional Distress
"Retweeting Johana_Smutz: God always wants to give you a fresh beginning. No matter what has happened to you, God still has a plan for your life.",Safe/Neutral
"And I say shit like that messing around because that's me, yet you all like to think I'm being serious because you judge before you know me.",Safe/Neutral
"If you try to steal my lightsaber, I will haunt you and your family for 7 generations. Also, I will piss on your cat.",Attacking Behavior
"So the lightsaber that I want will be released Q2 of 2017. By that time, hopefully I've collected enough money to buy the beefed up one.",Safe/Neutral
"ALESSTHECOUSIN: Those people who ring in the new year with a kiss from the person they love... Then there's me, who's gonna ring in...",Safe/Neutral
I don't like asking my parents to support my hobbies. I like to collect my own money then buy my own stuff. It's more satisfying.,Safe/Neutral
I don't know. I just have this side of me that no one has seen. I masked it so well. One of the reasons why I love them.,Emotional Distress
"KyleDavidHall, I don't personally know you, but I put you first. You're an amazing person and you deserve to always be put first. I love you.",Safe/Neutral
"In the last 24 hours, I've had an entire pizza, a giant burger with fries, and Chinese. Menstrual cravings are going to make me fat and broke.",Safe/Neutral
"The little old lady who occupied the bed next to my desk for 3 months transferred. If anyone needs me, I'll be weeping in the corner.",Emotional Distress
You'd be surprised at how dedicated I am in filling up my Poked- I mean. Capturing shiny Pokem- I mean. Finding albino people. Yes.,Attacking Behavior
"ahmdariff, fast it can clock. That being said, even if it's an i5, if it's faster than 2.5 GHz, then you're good to go.",Safe/Neutral
"So, if you think that 1 Twitter user is 'lit' on current issues (oh, who am I kidding, it's mostly about gossip anyways), there's 14 more.",Safe/Neutral
"Who are left in the dark. This of course, only factors in Twitter and nothing else. Something to ponder on for the upcoming elections.",Safe/Neutral
When you could book an 8-hour flight to a country with a system that is already established well ahead than what we're striving to be.,Safe/Neutral
Hmm. It's gonna be re-released by Q2 this year so hopefully by then I'd have the time to make an intelligible decision on what I want.,Safe/Neutral
"Feriancek And I'm upset that the best case scenario for a rape survivor is to watch her rapist walk (mostly) free, but hey, fuck me right?",Emotional Distress
"So 5sos only really notice big accounts. I'm here like 'OMG I got another follower, now I have 367!' Yep. The sad life of an unpopular Twitter.",Safe/Neutral
"And seriously, I tried my hardest to have everything done on her damn list by the time she got there. And it was to an extent.",Safe/Neutral
"When she first met Hancock, she burst out into giggles and said, 'Is this the guy that can overdose if you give him too many drugs?'",Safe/Neutral
"The cafeteria also charges extra for low transactions. We do not, hence the limit. We would make no money off a $1.75 purchase on a card.",Safe/Neutral
"I told my boss it might be the worst sale ever, and she replied, 'What do you mean might be? If I fall asleep, you can hit me.'",Safe/Neutral
