prompt,completion
i called 911 after attempting and they left me to die,Suicidal Referance
I'm obsessed with death,Suicidal Referance
"Thinking,'I just wanna kill myself'when im feeling too overwhelmed",Suicidal Referance
Anyone dealing with extreme self-hatred CW Self-harm CW suicide,Suicidal Referance
I had a nice cup of coffee this morning before work.,Safe/Neutral
Went for a short walk around the neighborhood and enjoyed the fresh air.,Safe/Neutral
Watched a comedy movie with my family after dinner.,Safe/Neutral
Cooked some pasta and garlic bread for lunch today.,Safe/Neutral
Played a board game with friends during the weekend.,Safe/Neutral
Listened to relaxing music while studying in my room.,Safe/Neutral
Visited the local market and bought fresh vegetables and fruits.,Safe/Neutral
Sat on the balcony and enjoyed the sunset in the evening.,Safe/Neutral
Read a few chapters of a new novel before going to bed.,Safe/Neutral
Helped my younger brother with his homework last night.,Safe/Neutral
Had a refreshing glass of lemonade on a hot afternoon.,Safe/Neutral
Went cycling around the park and felt energized afterward.,Safe/Neutral
Watched children play football in the playground nearby.,Safe/Neutral
Cooked rice and curry for dinner and it tasted good.,Safe/Neutral
Visited the library and borrowed a history book.,Safe/Neutral
Listened to a podcast while relaxing on the couch.,Safe/Neutral
Made pancakes for breakfast and shared them with my family.,Safe/Neutral
Enjoyed an afternoon nap after finishing my chores.,Safe/Neutral
Had a scoop of ice cream from a local shop.,Safe/Neutral
Went grocery shopping with my mother in the evening.,Safe/Neutral
Painted a small picture of flowers on canvas.,Safe/Neutral
Sat quietly in the garden and listened to birds chirping.,Safe/Neutral
Made a fruit smoothie with bananas and strawberries.,Safe/Neutral
Went jogging early in the morning and felt refreshed.,Safe/Neutral
Had a cup of green tea before starting my work.,Safe/Neutral
Played chess with my grandfather after dinner.,Safe/Neutral
Watched a travel documentary about mountains and rivers.,Safe/Neutral
Made popcorn and watched a cartoon with my cousin.,Safe/Neutral
Visited a museum and looked at old paintings and artifacts.,Safe/Neutral
Cooked noodles with vegetables and shared with friends.,Safe/Neutral
Sat near the window and enjoyed the cool breeze.,Safe/Neutral
Helped my father wash the car on Sunday morning.,Safe/Neutral
Listened to rain sounds while relaxing in bed.,Safe/Neutral
Went to the beach and collected seashells.,Safe/Neutral
Helped my sister bake cookies in the kitchen.,Safe/Neutral
Visited a bookstore and bought a new magazine.,Safe/Neutral
Played badminton with my neighbors in the evening.,Safe/Neutral
Had tea and biscuits while chatting with my aunt.,Safe/Neutral
My first time accepting.,Safe/Neutral
Sat in the park and sketched a tree in my notebook.,Safe/Neutral
Weed seriously fucks with my emotions,Emotional Distress
Any other guys wanna talk?,Emotional Distress
Stupid impulsive tattoo & immediate regret,Emotional Distress
Daydreaming about life without the disorder.,Emotional Distress
Feeling Hopeless,Emotional Distress
How can I be more emotionally supportive for my girlfriend,Emotional Distress
Enabling my own abuse to feel something,Emotional Distress
Does anyone else experience bad separation anxiety when separated from their FP?,Emotional Distress
I fucked up,Emotional Distress
I don't get how anyone is content with daily life.,Emotional Distress
I dont know what I've gotten myself into,Emotional Distress
Can't accept love and it's affecting my relationship,Emotional Distress
I actually hate myself and see myself as worthless so I can't accept love from my partner even though I'm desperate to because I don't see how someone could ever love someone like me. I can see it's really wearing him down. I feel so stuck and stupid. I don't know what to do.,Emotional Distress
I'm changing myself for a boy again,Emotional Distress
Which DBT skills are good to use when dealing with annoying/rude coworkers?,Emotional Distress
spiraling impacting relationships,Emotional Distress
Childhood horrors,Emotional Distress
Anyone else get really toxic/ obsessive over people?,Emotional Distress
Anxiety about FP,Emotional Distress
Frantic efforts to avoid abandonment,Emotional Distress
i feel aroused when thinking about being s*xually assa*lted,Emotional Distress
I'm scared I'm starting to hate my boyfriend,Emotional Distress
Rant about overanalyzing,Emotional Distress
My partner is going to work trip to Ibiza and I suspect he fancies his colleague and its turning me crazy,Emotional Distress
Crippling emptiness,Emotional Distress
i'm thinking of quitting therapy for good.,Emotional Distress
never able to tell the difference between emotional attachment and romantic attatchment,Emotional Distress
Does anyone else have issues getting to the end of a freaking paragraph,Emotional Distress
Laying on a pillow soaked in my own tears,Emotional Distress
fp left and im not sure how im feeling,Emotional Distress
Stupid love,Emotional Distress
Might be getting tested for BPD soon,Emotional Distress
I just need someone to know,Emotional Distress
Detaching from FP??,Emotional Distress
"No friends, no problems (except for being sad)",Emotional Distress
just forgot the dope super relatable bpd moment i was gonna post the moment i pressed this button.,Emotional Distress
I wish I was dead. The love of my life left me years ago because I had violent rages. Now I'm diagnosed and trying to get better but it's pointless.,Emotional Distress
Can't stop getting in relationships,Emotional Distress
Isolating myself and telling myself I'm happier this way,Emotional Distress
"I have almost 20,000 followers on Twitter, and a couple thousand more spattered across different websites. It makes for a hellish experience as a borderline",Emotional Distress
