prompt,completion
",lincoln, ne,rt sorry I really want life end sorry I drank for week straight I sorry but its hard say its gonna fine",Emotional Distress
Bruh I hate myself a hot guy that I never see again says one thing and I like damn that would cute,Emotional Distress
Makes hate myself and I didn't a damn thing,Emotional Distress
I overthink everything life and then make myself believe these things. I just end disappointed stressed ugh,Emotional Distress
Cutie welcome the twitternation,Safe/Neutral
Chilling wit boy,Safe/Neutral
I dont have long left this past month has been the worst weeks ago I went date with a guy and went his place afterwards and tried force farther than I wanted ive been afraid even hang out with a guy since the next day I was fired from job I spent the whole rest that week alone filling out job app which didnt help with depression the next week I started having some issues went get tested and found I had gotten gonorrhea from the guy that tried force I went dinner a friends house and car ended getting towed I owe mom 150 for that I almost attempted suicide that day last week and I started work last week but will only getting a partial paycheck because when I started and I amcurrently for bank account and behind bills I dont know how much this check gonna help I just dont have any fight left anymore,Suicidal Reference
Mine.,Safe/Neutral
Tomorrow going great! altho I get eaten a dinosaur blaming sophie.,Safe/Neutral
I'm sick and tired people putting much energy into shitting ships but they won't the same help a liv,Emotional Distress
Loving the credit crunch,Safe/Neutral
Already is! least france one doesn't die loss everything when get sick have least,Emotional Distress
"Was one hugh's eastern standard, but it's definitely one I'll planning making myself the future",Safe/Neutral
God wrote that I just typed,Safe/Neutral
The only reason I havent killed myself because I terrified just being worse being stuck a ghost some crap like that however much I want live and I really I simply cannot stand the pain the reality I the way people treat,Suicidal Reference
Slumdog millionaire! omg. the new one james patterson,Safe/Neutral
Hey guys home watching telly,Safe/Neutral
Should not crushing a boy (with a nice smile) just 'cos asked for number... hmm...,Safe/Neutral
"Aww that's really sweet you, I hope you will come back the uk, would great see you again xxx",Safe/Neutral
I blew hella money joann damn it. I hate that I this myself but I love make shit,Safe/Neutral
The damn movie glasses... I hate myself,Emotional Distress
Preparing for death letting things I just have one last thing let not trying get people panic and attempt save they could just feels good real somewhere share whats going wonder will make someone else feel less alone perhaps just,Suicidal Reference
Year old daughter overdosed about grams wellbutrin and 1500mg zoloft I trying hard make this right she was airlifted children hospital and now she laying her hospital bed unresponsive and her muscles are jerking this has been the scariest day life that child entire world she all I have I have out heart and soul into raising her I never want lose this little girl but here I she about she a little the eccentric side but she has a heart gold she never met a stranger but ever since 8th grade has started she has been getting bullied and the teachers don really anything about this was her way coping I went wake her for school this morning and found her covered vomit and she had been hallucinating and having seizures for hours probably what I hadn found her why does she feel like this the only way I want make all the bad away how I this how I help her cope I didn know who turn,Emotional Distress
"Band director just said 'as king julian would say, don't play like pansies!' lol",Safe/Neutral
I been ugly all life ugh this not fair I wanna cute for least one era miserable life.,Emotional Distress
I tired everything. please just let die,Suicidal Reference
"Haha, well it's never a permanent state for (offline)",Safe/Neutral
Just twigged you mean your financial presentation? yes I'll have a look home and mail you today,Safe/Neutral
I need a job that revolves around promoting mental health but I think grimy make money off that,Safe/Neutral
These thoughts about killing myself her getting louder,Suicidal Reference
I don't know what do. I'm trying hard make a life work. live life. husband literally refuses take,Emotional Distress
I wanna die. I don deserve a piece anything. I don belong anywhere. I sick and tired everything. the same peop,Suicidal Reference
I agree with everything except benny. I'm tired him. his character boring and needs die. ijs,Emotional Distress
Dont tim will your dreams nite but only spend over 300 and use the discount sent last week,Safe/Neutral
Aww I proud your first reply and that I have taken over your updates haha,Safe/Neutral
Loving the sun but upset she cant make the picnic thurs,Safe/Neutral
Happy birthday,Safe/Neutral
Please somebody come fucking kill love!!!!!,Attacking Behavior
I'm tired living a world,Emotional Distress
"I saw a quote pinterest that said, when I stand before god the end life, I hope that I don have a single",Emotional Distress
I couldn't hit you up? I hate when this happens. I hate myself when I it. yet I constantly.,Emotional Distress
Loving great workspace,Attacking Behavior
Thanks,Safe/Neutral
Here are good morning!,Safe/Neutral
I not safe with myself I have been suicidal for a while now I have made attempts this year and yet nobody seems get I honestly cant say I going kill myself today I keep breaking down crying and I dont know why I hate myself,Suicidal Reference
I much happier better off without you weak fake lames leave alone I don need you anyway,Emotional Distress
Thank you!,Safe/Neutral
"What? you need put that the site. you know, cause bloggers love free wifi!! awesome.",Safe/Neutral
"I imagine would be, not exactly close",Safe/Neutral
That could have been embarrassing! least you remembered this time today and not this time tomorrow! small mercies!,Emotional Distress
Had a feeling was going a great day got meet john stockton before the game,Safe/Neutral
I'm actually listening chopin the dark right now,Safe/Neutral
"Whenever I have dreams mom lately, she still alive and that she never went away but then again",Safe/Neutral
R.I.p I didn know much about you but you helped out hard times you didn deserve die such a,Safe/Neutral
I hate feelings this point I think I clinging onto life waiting for the right set circumstances just let feelings keep holding back I hate them I hate having feel I hate each and every one them theres something comforting about the idea nonexistence something comforting about the idea nothing I long for,Suicidal Reference
Sorry people who arent toxic and wanted friends.,Emotional Distress
"Np? lol. hhmm will danny and jordan join in? danny maybe jordan, hopes not.",Safe/Neutral
Codeine ativan sleep meds alcohol tell why I shouldnt I hopeless I ready give,Suicidal Reference
I going kill myself this weekend I dont see any reason stay alive nothing has changed enough make want stay I was raped a kid and now all I people a sex object good bye everyone,Suicidal Reference
Got a crush,Safe/Neutral
I want a businessman futer,Safe/Neutral
Mafumafu 'oh od' scrambles get everything didn't pack,Safe/Neutral
"Yeah, still chilly here too but s'posed return normal temps this week. gonna spend some time with the girls this week!",Safe/Neutral
Tuesday the great metropolis hanover... what could better,Safe/Neutral
Long. live. life,Safe/Neutral
I know you think you're sad that the cowboys don't play today. but any day your team can't lose occasion worth celebrate,Safe/Neutral
