prompt,completion
You plant doubts like seeds and watch them grow into fear.,Attacking Behavior
You mimic care only to keep control.,Attacking Behavior
"You never lift others up, you wait for them to fall.",Attacking Behavior
"You don't support people, you manage them like possessions.",Attacking Behavior
You offer advice laced with poison.,Attacking Behavior
"You show affection to disarm, not to love.",Attacking Behavior
You turn confidence into a reason to attack.,Attacking Behavior
You criticize others for traits you exaggerate in yourself.,Attacking Behavior
You wait for people to open up just to hurt them deeper.,Attacking Behavior
You confuse intimidation with leadership.,Attacking Behavior
"Keep laughing, and I'll wipe that grin off your face so fast you won't know what hit you.",Attacking Behavior
"I have just one dream right now, its just my death.",Suicidal Reference
"I'm living, but only just barely. Soon I will put an end to this.",Suicidal Reference
"Nothing going normal right now in my life, I cant just take this anymore, I just want to die, that's it.",Suicidal Reference
I lie awake wondering if it's worth facing another day. No its not. Its better for me to die.,Suicidal Reference
I feel like I'm fading and no one is noticing. Maybe its better for me and other if I just die.,Suicidal Reference
"All my energy is spent just trying to act okay, I don't have the energy anymore to be like this. I just want's an escape, I just want's to die.",Suicidal Reference
"I keep thinking, 'What if I just let go?' Maybe its better for me to die.",Suicidal Reference
"I don't want to keep surviving anymore, what I want is to die.",Suicidal Reference
"Every moment feels like it could be my last, and I don't even mind. I feel like death is the only ticket to freedom for me.",Suicidal Reference
"I'm holding on, but I'm not sure what for anymore. There is noting left for me in this world, its better for me to die.",Suicidal Reference
"It's like I've been quietly dying for years. But, it's the pain I cant handle anymore, I just want to die now.",Suicidal Reference
"I feel like a shadow of the person I used to be, I can't live like anymore, i only wants to die right now.",Suicidal Reference
"Lately I feel like I'm just counting down the days, living doest fit me anymore, death left the only option for me.",Suicidal Reference
"Even the things I used to enjoy feel empty now. Notings exciting anymore, only death seems interesting to me.",Suicidal Reference
"I keep pretending I'm okay, but it's getting harder to fake it. Can't do it anymore, I just want to die, that's it.",Suicidal Reference
"It's like my soul is tired of existing, I don't even want to exist in this world anymore.",Suicidal Reference
"Sometimes I imagine a world without me in it, and it feels calm. Maybe its better for me to die.",Suicidal Reference
"I feel like I'm only here out of obligationm, everything will end soon with my death.",Suicidal Reference
"Waking up feels like a punishment, not a beginning, I want to escape from all of it, Doesn't want to wakeup anymore.",Suicidal Reference
"I wish I could vanish without hurting anyone, maybe standing in the railway track will help me with that.",Suicidal Reference
"I'm exhausted by the weight of my own thoughts, I juist want an escape from all of these, maybe death will help me with this.",Suicidal Reference
"I feel like I'm just taking up space, doing no good for this world, just a burden, I should just die.",Suicidal Reference
"Every moment feels like it stretches into forever. I cant handle this anymore, just want to die, that's the plan now.",Suicidal Reference
"The sadness never leaves, it's part of who I am now. I just want to be free from all of these, and my death will bring me this.",Suicidal Reference
"There are days I don't feel human anymore. Its so depressing nowadays, maybe my death will make me free from this feelings.",Suicidal Reference
"I don't want to live like this shitty life anymore, I just wants to die",Suicidal Reference
"No one sees how much I'm struggling to stay here. I don't want to struggle anymore, maybe death will free me from these struggles.",Suicidal Reference
"I spend hours wondering what it would be like to be free from this pain, I think it will be wonderful, and I will become free from all of these only by my death",Suicidal Reference
"Everything feels so loud inside my head, I can't take these anymore, I just wants to die.",Suicidal Reference
"I wish someone would notice the way I'm falling apart, I have noone in this world, I just wants to die",Suicidal Reference
"I've forgotten what hope feels like, Notings feels real anymore, Death is the only thing that I want right now.",Suicidal Reference
I think I've stopped caring whether I make it or not. Only thing I care right now is to die.,Suicidal Reference
"The thought of being gone brings me more comfort than fear. It's the only way to freedom for me, I will be free from all of these, if I just die right now.",Suicidal Reference
"I've stopped trying to be okay because it feels impossible, Only my death seems posible to me.",Suicidal Reference
"Most days, I feel like I'm slowly fading from existence. I just want to make this quicker by taking my own life.",Suicidal Reference
"I'm not living anymore, just surviving out of habit. Lost interest in this habbit too, Don't want to live anymore.",Suicidal Reference
The future feels like a place I don't belong. The only place I belong is my grave.,Suicidal Reference
"I carry pain in silence because no one really listens. Cant be like this anymore, just want an end to this life.",Suicidal Reference
"I wish someone would ask twice when I say I'm fine. Trult exhausted right now, I don't want to live anymore.",Suicidal Reference
"Never thought I will took this decision, but at this point, I think this is the best decision I have ever took, tommorrow I will took my life.",Suicidal Reference
Three day refresh is almost complete! I am feeling amazing!! I got on the scale this morning just to see the differernce.,Safe/Neutral
"Last day of Refresh, modified the cardio challenge some, upper fix and bicep and back work! Great",Safe/Neutral
This gym is fucking awesome.,Safe/Neutral
Three simple rules for lifelong health and happiness.. It's Monday now go workout!,Safe/Neutral
Why do I love Shakeology? It's simple!! Its good for my health.,Safe/Neutral
If you haven't yet make that commitment! Just make it and go to gym.,Safe/Neutral
I love these two.. And how fast they are growing makes me sso happy.,Safe/Neutral
Day two of 3 day refresh complete! Feeling great! One more day can't wait to see my results.,Safe/Neutral
Great workout today. Used the modifier to save energy since my calories are limited with my refresh.,Safe/Neutral
I'm doing TurboFire - Fire 60 Class in Team Beachbody's SuperGym. Join Me!,Safe/Neutral
I love my time hop is filled with workouts and motivation. It's great to know I'm staying strong.,Safe/Neutral
What are you waiting for? There is no time like the present!,Safe/Neutral
Good morning!! Day two of my refresh and I'm feeling great! Had a slight headache yesterday but it recovered quickly.,Safe/Neutral
My monthly personal development book. Just started and so far it's great! In the very first chapter.,Safe/Neutral
Make sure you watch what's in your food and drinks!!,Safe/Neutral
I found an awesome thrift store with vintage clothes today.,Safe/Neutral
"I have a free accountability group full of motivation, support, meal plans and a few prizes.",Safe/Neutral
"So true! I always worked out. I never really focused on 'fitness', i just focused on my healty body.",Safe/Neutral
Friday is another name for gym day.,Safe/Neutral
Got up and got it early! Morning workout is the best workout.,Safe/Neutral
You should join me in the gym.,Safe/Neutral
I think this would make my day more enjoyable and easier.,Safe/Neutral
Want to get Extreme with the newest workout from Team Beachbody and Autumn Calabrese? Great news,Safe/Neutral
"Goals? Set them every week, they are a good week to keep you focused and moving forward. Set small",Safe/Neutral
"I'm not where I want to be, but I'm proud of what I have accomplished! At 42 I am happier.",Safe/Neutral
